customer_id,age,gender,gdpr_email,gdpr_sms,gdpr_inapp,overdue_days,bank_segment,card_type,points_balance,tech_purchase_ratio,total_tx_count,is_control_group,send_channel,targeted,campaign_clicked,recency,frequency,monetary,churn_prob,is_churn_next_90d
100193,49,F,0,0,1,52.0,Student,Debit Plus,16,0.06666666666666667,45,0,in_app,0,0,20,45,2794.45,0.3873624362521077,1
100194,56,F,1,1,0,39.0,Student,Debit Plus,79,0.11538461538461539,52,0,email,0,0,18,52,1588.52,0.35661621981603786,0
100195,66,F,1,0,1,59.0,Student,Standard Credit,39,0.17777777777777778,45,0,in_app,1,1,9,45,2690.36,0.11045823132517513,0
100196,69,M,0,1,1,0.0,Affluent,Debit Plus,1166,0.1935483870967742,62,0,sms,1,0,1,62,12067.08,0.2640465998433644,1
100197,78,M,1,1,1,0.0,Mass Market,Gold Credit,161,0.14285714285714285,42,0,in_app,0,0,20,42,2752.64,0.3959700824196841,0
100198,49,F,1,0,1,0.0,Private Banking,Standard Debit,614,0.12121212121212122,33,0,email,0,0,48,33,14598.14,0.4891643572891954,0
100199,21,M,1,1,0,23.0,Student,Standard Debit,121,0.0625,32,0,email,0,0,3,32,1517.2,0.39120270814552255,0
100200,47,M,1,0,0,53.0,Mass Market,Debit Plus,251,0.058823529411764705,34,0,email,0,0,22,34,1731.46,0.42806485949168926,0
100201,54,F,1,1,1,0.0,Mass Market,Debit Plus,132,0.17543859649122806,57,1,email,0,0,21,57,5887.82,0.3452354406947955,1
100202,40,M,0,0,1,0.0,Student,Debit Plus,51,0.05263157894736842,57,0,in_app,0,0,41,57,2237.84,0.39472143187519443,1
100203,56,F,1,1,1,0.0,Mass Market,Standard Credit,191,0.08333333333333333,36,0,email,0,0,56,36,2042.54,0.5039193191294461,0
100204,62,M,1,0,1,0.0,Mass Market,Debit Plus,89,0.05357142857142857,56,0,email,0,0,15,56,3361.12,0.3349388432327495,0
100205,32,M,0,1,1,0.0,Mass Market,Debit Plus,110,0.11627906976744186,43,0,in_app,0,0,13,43,3087.46,0.37623139726636684,0
100206,60,M,1,1,1,13.0,Mass Market,Gold Credit,77,0.14545454545454545,55,0,email,0,0,1,55,5277.8,0.30486818926658105,0
100207,46,X,0,1,1,131.0,Mass Market,Gold Credit,1528,0.07142857142857142,28,0,in_app,0,0,62,28,2285.91,0.5275588318485438,1
100208,53,F,0,0,1,0.0,Mass Market,Debit Plus,174,0.05555555555555555,36,0,in_app,0,0,18,36,2339.21,0.4123788648420855,1
100209,30,F,1,1,1,24.0,Mass Market,Standard Credit,19,0.03773584905660377,53,0,email,0,0,21,53,6065.26,0.36116288097208327,0
100210,49,F,0,0,0,0.0,Affluent,Standard Debit,586,0.19047619047619047,42,0,,0,0,44,42,9750.6,0.4477664637582899,0
100211,24,M,1,0,1,0.0,Mass Market,Standard Credit,10,0.07692307692307693,52,0,email,0,0,44,52,3656.48,0.4204206220364493,1
100212,76,F,0,1,1,0.0,Mass Market,Gold Credit,68,0.10204081632653061,49,0,in_app,0,0,13,49,6022.66,0.35541302487891124,1
100213,68,M,1,0,1,0.0,Mass Market,Debit Plus,118,0.11538461538461539,52,0,in_app,0,0,4,52,4000.9500000000003,0.3222331812999431,1
100214,39,F,0,1,1,0.0,Mass Market,Debit Plus,153,0.11290322580645161,62,0,in_app,0,0,21,62,5650.85,0.32707319831709475,1
100215,45,M,0,1,1,0.0,Mass Market,Debit Plus,747,0.06349206349206349,63,0,in_app,0,0,19,63,6436.17,0.310040894004061,1
100216,19,F,1,0,1,37.0,Mass Market,Debit Plus,806,0.07017543859649122,57,0,email,0,0,29,57,3332.93,0.35476687043733135,1
100217,59,M,1,0,0,16.0,Mass Market,Debit Plus,21,0.05660377358490566,53,0,email,0,0,7,53,6738.339999999999,0.3273173987541143,0
100218,62,M,0,0,1,0.0,Mass Market,Debit Plus,154,0.07142857142857142,42,0,in_app,0,0,6,42,2635.69,0.3622553571390972,0
100219,79,F,0,1,1,102.0,Mass Market,Gold Credit,340,0.061224489795918366,49,0,in_app,0,0,66,49,2803.18,0.47948058333175414,1
100220,74,M,1,1,1,0.0,Mass Market,Standard Credit,54,0.08108108108108109,37,0,in_app,0,0,25,37,2650.82,0.4274590746628028,1
100221,70,M,0,1,1,0.0,Mass Market,Standard Credit,278,0.12121212121212122,33,0,in_app,0,0,118,33,3254.34,0.6631280752219865,1
100222,23,M,1,0,1,0.0,Affluent,Gold Credit,1687,0.23636363636363636,55,0,email,1,1,26,55,16795.8,0.09186369945376066,0
100223,45,M,1,1,1,0.0,Student,Standard Credit,54,0.05128205128205128,39,0,in_app,0,0,21,39,1822.3899999999999,0.4106543817711534,1
100224,45,F,1,0,1,0.0,Student,Gold Credit,20,0.058823529411764705,51,0,in_app,0,0,16,51,2560.0,0.35621391488035203,1
100225,61,F,1,1,1,0.0,Mass Market,Standard Debit,513,0.025,40,0,email,0,0,10,40,4076.1600000000003,0.3738443010840663,1
100226,61,F,0,1,1,0.0,Mass Market,Standard Credit,430,0.13793103448275862,58,0,in_app,0,0,16,58,4386.51,0.32525720995517404,1
100227,37,F,1,1,1,0.0,Student,Standard Credit,63,0.21212121212121213,33,0,sms,1,0,2,33,1048.01,0.3860584764555796,0
100228,47,M,0,1,1,0.0,Mass Market,Standard Debit,90,0.05263157894736842,38,0,sms,0,0,25,38,4263.83,0.4233646183418464,0
100229,79,F,1,1,1,0.0,Mass Market,Standard Credit,314,0.11666666666666667,60,0,sms,0,0,25,60,5361.37,0.341538794884467,0
100230,28,M,1,0,1,0.0,Affluent,Standard Credit,304,0.24444444444444444,45,0,email,1,0,34,45,13175.08,0.41699463937665804,0
100231,75,M,1,0,0,0.0,Mass Market,Standard Credit,58,0.06976744186046512,43,0,email,0,0,41,43,3386.5699999999997,0.4446197320350085,1
100232,72,F,1,1,1,0.0,Student,Standard Credit,36,0.13636363636363635,44,0,sms,0,0,66,44,2065.0099999999998,0.5017544049626874,1
100233,45,M,1,1,0,0.0,Mass Market,Standard Credit,1171,0.1111111111111111,45,0,sms,0,0,4,45,3986.89,0.3319346196262543,1
100234,42,F,1,1,1,0.0,Mass Market,Standard Credit,326,0.04081632653061224,49,0,sms,0,0,55,49,3592.21,0.45311393470294736,0
100235,56,M,1,0,0,49.0,Student,Standard Debit,65,0.07692307692307693,52,0,email,0,0,20,52,2244.26,0.361650537370806,0
100236,79,F,1,1,1,0.0,Mass Market,Gold Credit,120,0.02631578947368421,38,0,in_app,0,0,18,38,2512.92,0.40602054932352016,0
100237,50,F,1,0,1,0.0,Mass Market,Gold Credit,75,0.06818181818181818,44,0,email,0,0,25,44,5152.41,0.4021539751422449,0
100238,18,F,1,1,1,0.0,Mass Market,Debit Plus,387,0.10869565217391304,46,0,in_app,0,0,1,46,4527.0199999999995,0.3325071963440597,0
100239,74,F,0,1,1,27.0,Mass Market,Standard Credit,168,0.14285714285714285,28,0,sms,0,0,6,28,1877.21,0.41205195745872525,1
100240,44,F,0,0,1,0.0,Student,Standard Credit,84,0.1951219512195122,41,0,in_app,1,0,63,41,2914.96,0.5045249435326753,1
100241,79,M,1,1,1,0.0,Student,Standard Debit,33,0.22,50,0,email,1,0,41,50,4043.7799999999997,0.41998294574995837,0
100242,74,F,1,0,1,0.0,Private Banking,Standard Debit,2103,0.3076923076923077,39,0,email,1,1,62,39,12018.05,0.2299192021189823,0
100243,69,M,1,1,0,13.0,Mass Market,Debit Plus,405,0.2222222222222222,36,0,sms,1,0,52,36,2313.56,0.491148373980683,0
100244,30,F,0,1,1,0.0,Affluent,Standard Credit,397,0.1875,32,0,sms,1,0,140,32,9757.02,0.7181107031286111,0
100245,58,F,1,1,0,22.0,Student,Standard Debit,1,0.20512820512820512,39,0,email,1,0,99,39,2997.29,0.5998301919482965,0
100246,20,F,1,0,1,0.0,Mass Market,Standard Credit,59,0.06521739130434782,46,0,email,0,0,20,46,2639.11,0.38316628009096537,1
100247,56,M,1,0,1,0.0,Private Banking,Gold Credit,3696,0.15789473684210525,38,0,in_app,1,1,33,38,9203.78,0.14029834359506077,1
100248,23,M,1,1,1,0.0,Mass Market,Standard Credit,233,0.15384615384615385,52,0,email,0,0,49,52,4217.36,0.42925805038508674,0
100249,25,F,1,0,1,0.0,Student,Debit Plus,67,0.18604651162790697,43,0,in_app,1,0,73,43,1436.35,0.5217836610879647,1
100250,44,M,0,1,1,0.0,Affluent,Gold Credit,315,0.12195121951219512,41,0,in_app,0,0,49,41,6254.09,0.4673524236857654,1
100251,26,M,1,1,0,0.0,Mass Market,Debit Plus,242,0.07692307692307693,39,0,email,0,0,3,39,1587.6200000000001,0.3644447537651651,1
100252,79,M,1,1,1,30.0,Mass Market,Standard Debit,208,0.11428571428571428,35,0,email,0,0,22,35,2511.29,0.4251181585099745,1
100253,54,F,1,1,1,0.0,Mass Market,Standard Credit,39,0.10869565217391304,46,0,sms,0,0,56,46,6423.14,0.4704133728020557,1
100254,50,F,1,1,0,0.0,Mass Market,Debit Plus,693,0.07407407407407407,54,0,sms,0,0,3,54,3717.44,0.30432094977604074,0
100255,68,M,0,0,1,119.0,Mass Market,Standard Credit,87,0.08163265306122448,49,0,in_app,0,0,7,49,4254.52,0.3406442288323609,0
100256,59,M,1,1,0,53.0,Mass Market,Standard Credit,80,0.10526315789473684,38,0,sms,0,0,64,38,1774.8,0.517712802378551,0
100257,61,M,0,1,0,0.0,Affluent,Standard Credit,369,0.2,45,1,sms,0,0,15,45,7176.38,0.37015656391102514,0
100258,41,F,1,1,1,0.0,Mass Market,Debit Plus,19,0.10526315789473684,38,0,sms,0,0,6,38,2609.91,0.3785024254855408,0
100259,32,F,1,0,1,0.0,Student,Standard Credit,49,0.20408163265306123,49,0,in_app,1,0,6,49,2647.89,0.3387808547418867,0
100260,76,M,0,0,1,0.0,Mass Market,Standard Debit,55,0.0784313725490196,51,0,in_app,0,0,29,51,5815.71,0.38710638186299706,0
100261,71,M,1,1,0,0.0,Affluent,Standard Debit,1301,0.1276595744680851,47,0,email,0,0,2,47,6601.28,0.3180721332912617,0
100262,49,M,0,1,1,0.0,Mass Market,Standard Debit,100,0.030303030303030304,33,0,in_app,0,0,54,33,3957.95,0.5111247848917533,0
100263,49,F,1,1,1,0.0,Mass Market,Gold Credit,123,0.07547169811320754,53,0,in_app,0,0,13,53,4088.7799999999997,0.3403282404203072,0
100264,41,F,0,1,0,0.0,Private Banking,Gold Credit,1559,0.1956521739130435,46,0,sms,1,0,28,46,16180.35,0.38069712869155736,0
100265,58,M,1,1,1,6.0,Student,Standard Credit,72,0.22641509433962265,53,0,email,1,1,43,53,2146.93,0.16353296451474697,1
100266,69,M,1,1,0,0.0,Student,Debit Plus,13,0.21621621621621623,37,0,sms,1,0,5,37,1179.48,0.37974556641135926,0
100267,66,M,0,1,1,26.0,Mass Market,Standard Debit,678,0.075,40,0,in_app,0,0,10,40,2810.77,0.37144709056539715,1
100268,79,X,0,1,1,0.0,Mass Market,Debit Plus,195,0.08333333333333333,36,0,in_app,0,0,13,36,3024.73,0.3999964706355373,0
100269,66,M,0,1,0,126.0,Mass Market,Debit Plus,1,0.0196078431372549,51,0,sms,0,0,20,51,2881.17,0.3661517930525062,0
100270,75,F,0,0,1,0.0,Mass Market,Gold Credit,107,0.0975609756097561,41,0,in_app,0,0,27,41,2568.96,0.4172342651757909,1
100271,69,F,0,0,1,0.0,Affluent,Standard Debit,459,0.1956521739130435,46,0,in_app,1,0,14,46,14094.15,0.3628621070285789,0
100272,29,M,1,0,1,0.0,Mass Market,Gold Credit,331,0.14814814814814814,27,0,in_app,0,0,56,27,3624.62,0.5340281794685839,0
100273,79,M,1,1,1,0.0,Affluent,Gold Credit,291,0.14285714285714285,35,0,in_app,0,0,2,35,7807.18,0.3756031102323796,1
100274,56,M,1,1,1,96.0,Student,Standard Debit,20,0.16129032258064516,62,0,email,0,0,10,62,2469.97,0.30243544697144936,0
100275,19,F,1,1,0,0.0,Private Banking,Debit Plus,110,0.17307692307692307,52,0,email,1,1,8,52,16301.4,0.08201124543751936,0
100276,20,F,1,0,1,0.0,Mass Market,Gold Credit,67,0.1,50,0,in_app,0,0,11,50,5842.51,0.3470252069816845,1
100277,66,F,1,1,1,0.0,Mass Market,Standard Credit,252,0.09090909090909091,44,0,email,0,0,35,44,3517.54,0.4237370114123805,1
100278,54,F,1,0,1,0.0,Student,Gold Credit,50,0.15217391304347827,46,0,in_app,0,0,28,46,3100.72,0.4026207085259319,0
100279,66,M,0,0,1,0.0,Mass Market,Debit Plus,17,0.20512820512820512,39,0,in_app,1,0,7,39,3578.7200000000003,0.37737551294850624,0
100280,73,X,1,1,0,0.0,Private Banking,Standard Credit,183,0.05660377358490566,53,0,sms,0,0,9,53,14613.24,0.32979469175563525,1
100281,34,F,1,0,0,0.0,Mass Market,Standard Debit,95,0.07894736842105263,38,0,email,0,0,36,38,2313.31,0.4498620239080352,0
100282,76,M,1,1,1,0.0,Student,Standard Credit,68,0.21621621621621623,37,0,email,1,1,6,37,1400.23,0.13136195517566762,0
100283,66,X,0,1,1,0.0,Mass Market,Standard Credit,358,0.07407407407407407,54,0,in_app,0,0,31,54,5096.19,0.376820863797915,0
100284,19,F,0,1,1,0.0,Affluent,Gold Credit,12,0.18181818181818182,55,0,in_app,1,0,12,55,13886.59,0.33238259323462943,0
100285,19,F,1,1,1,58.0,Mass Market,Standard Credit,80,0.0625,48,0,sms,0,0,23,48,4490.2699999999995,0.38296470023914453,1
100286,45,F,1,0,1,0.0,Mass Market,Debit Plus,110,0.10638297872340426,47,0,email,0,0,8,47,3326.77,0.34986838829466227,1
100287,71,F,1,1,1,0.0,Student,Debit Plus,121,0.17391304347826086,46,0,email,1,1,41,46,2983.52,0.1829901477590491,1
100288,40,F,1,1,0,0.0,Affluent,Standard Credit,557,0.1875,48,0,sms,1,0,27,48,11883.73,0.3856964183066931,1
100289,54,M,1,0,1,0.0,Mass Market,Debit Plus,63,0.07142857142857142,42,0,in_app,0,0,4,42,5288.03,0.3587465371871186,0
100290,49,M,1,0,0,0.0,Mass Market,Standard Debit,99,0.06382978723404255,47,0,email,0,0,15,47,2593.01,0.36693641488962664,1
100291,50,F,1,1,1,0.0,Student,Standard Credit,29,0.17647058823529413,51,0,email,1,1,56,51,2753.24,0.2027015154308927,0
100292,18,M,1,0,1,0.0,Private Banking,Gold Credit,1663,0.25,60,0,in_app,1,1,1,60,19787.54,0.02,0
100293,36,M,0,0,0,0.0,Mass Market,Standard Credit,8,0.02631578947368421,38,0,,0,0,14,38,2862.54,0.39798591101770325,0
100294,79,M,0,1,1,0.0,Mass Market,Debit Plus,99,0.16129032258064516,62,0,in_app,1,0,1,62,6886.94,0.27954856119742516,0
100295,19,M,1,1,0,54.0,Affluent,Gold Credit,832,0.20588235294117646,34,1,email,0,0,6,34,6493.62,0.38097642976108503,1
100296,70,F,1,1,1,0.0,Mass Market,Standard Credit,67,0.11764705882352941,51,0,sms,0,0,8,51,4756.13,0.33620740159866175,0
100297,61,F,1,0,1,0.0,Mass Market,Debit Plus,179,0.1590909090909091,44,0,in_app,1,0,59,44,3392.16,0.4827686099527877,0
100298,43,M,1,0,0,0.0,Mass Market,Standard Debit,88,0.09090909090909091,44,0,email,0,0,55,44,2222.64,0.47442887212641305,0
100299,49,M,0,0,1,0.0,Student,Standard Credit,71,0.1951219512195122,41,0,in_app,1,0,35,41,1868.31,0.43708096442290334,1
100300,23,M,1,1,0,0.0,Mass Market,Gold Credit,13,0.10810810810810811,37,0,sms,0,0,13,37,2579.25,0.3990692379089438,0
100301,49,F,0,1,0,0.0,Mass Market,Debit Plus,500,0.16216216216216217,37,0,sms,1,0,96,37,2404.29,0.5924769265291598,0
100302,72,F,1,1,1,0.0,Mass Market,Standard Credit,38,0.14814814814814814,54,0,sms,0,0,20,54,5501.8,0.35489995104009464,1
100303,21,M,0,1,1,143.0,Affluent,Standard Credit,138,0.17647058823529413,34,0,sms,0,0,62,34,5280.99,0.5263249429711855,1
100304,72,F,1,0,1,0.0,Mass Market,Debit Plus,367,0.09090909090909091,33,0,email,0,0,37,33,2423.35,0.46618286048372143,0
100305,28,F,0,0,1,39.0,Mass Market,Standard Debit,407,0.11363636363636363,44,0,in_app,0,0,23,44,3376.58,0.3924995791333144,1
100306,73,F,1,1,0,0.0,Mass Market,Standard Debit,20,0.08108108108108109,37,0,email,0,0,63,37,1429.31,0.5197404849286613,1
100307,76,F,1,1,1,0.0,Student,Gold Credit,120,0.13043478260869565,46,0,in_app,0,0,81,46,2492.76,0.5296230337955699,1
100308,34,M,1,1,1,0.0,Mass Market,Debit Plus,64,0.15384615384615385,39,0,email,0,0,26,39,2050.76,0.4225863909711638,0
100309,55,F,1,1,1,59.0,Mass Market,Standard Credit,193,0.15384615384615385,39,0,email,0,0,18,39,3887.76,0.40138853670443786,0
100310,41,M,0,1,1,17.0,Student,Standard Credit,4,0.15555555555555556,45,0,in_app,1,0,19,45,1568.52,0.3851213198980856,0
100311,22,F,0,1,0,113.0,Mass Market,Standard Debit,96,0.11627906976744186,43,0,sms,0,0,8,43,3801.21,0.3643575022607484,0
100312,69,F,0,1,1,172.0,Mass Market,Standard Debit,120,0.12962962962962962,54,0,sms,0,0,2,54,5399.85,0.31023034918549386,1
100313,51,F,1,1,0,0.0,Affluent,Gold Credit,733,0.18421052631578946,38,0,sms,1,0,7,38,8295.07,0.37054450072377043,0
100314,23,F,0,1,1,0.0,Private Banking,Gold Credit,1118,0.2631578947368421,38,1,sms,0,0,28,38,11285.550000000001,0.41567564719470174,0
100315,39,M,1,1,1,0.0,Student,Standard Credit,31,0.1951219512195122,41,0,in_app,1,0,63,41,1814.57,0.505294956608369,0
100316,28,F,1,0,1,0.0,Affluent,Debit Plus,2568,0.25,40,0,email,1,0,14,40,10269.0,0.3536499694639788,1
100317,65,X,1,1,1,0.0,Mass Market,Standard Debit,41,0.15384615384615385,39,0,sms,0,0,63,39,3496.0099999999998,0.5122925282652462,0
100318,33,F,1,0,0,0.0,Mass Market,Gold Credit,34,0.06521739130434782,46,0,email,0,0,22,46,2559.91,0.3883604116803113,1
100319,50,M,1,1,1,0.0,Student,Standard Credit,62,0.09523809523809523,42,0,sms,0,0,11,42,2690.67,0.3756692782961031,0
100320,26,M,1,1,0,0.0,Mass Market,Standard Credit,15,0.13157894736842105,38,0,email,0,0,6,38,3371.75,0.3785605396799328,1
100321,77,M,1,1,1,91.0,Student,Gold Credit,33,0.14814814814814814,54,0,email,0,0,9,54,2345.49,0.3284025454739059,1
100322,76,F,0,1,1,0.0,Mass Market,Debit Plus,132,0.09523809523809523,42,0,in_app,0,0,28,42,2778.92,0.41571508182661054,0
100323,23,F,1,0,1,134.0,Mass Market,Standard Debit,74,0.12962962962962962,54,0,in_app,0,0,12,54,4867.7,0.3350532517929823,0
100324,33,M,1,1,1,0.0,Affluent,Standard Credit,2132,0.20588235294117646,34,0,email,1,0,34,34,6781.0,0.4297221668252374,1
100325,46,F,1,0,1,0.0,Mass Market,Gold Credit,66,0.05128205128205128,39,0,email,0,0,27,39,3216.02,0.42497279281116584,1
100326,20,F,1,0,1,34.0,Mass Market,Gold Credit,68,0.08695652173913043,46,0,email,0,0,35,46,4516.6,0.4192674072115544,0
100327,37,F,1,1,0,20.0,Student,Standard Credit,13,0.16279069767441862,43,0,sms,1,1,41,43,2302.26,0.19527351672191828,0
100328,77,F,1,1,1,0.0,Mass Market,Standard Credit,32,0.1111111111111111,54,0,sms,0,0,66,54,3467.6400000000003,0.4660982334427938,0
100329,76,F,1,0,1,0.0,Mass Market,Debit Plus,91,0.1276595744680851,47,0,in_app,0,0,20,47,2666.23,0.379129937964401,0
100330,53,F,0,1,1,0.0,Affluent,Standard Credit,914,0.3888888888888889,54,0,sms,1,0,69,54,13208.64,0.4605304303909563,0
100331,36,M,1,0,1,0.0,Private Banking,Standard Credit,2033,0.16666666666666666,36,0,in_app,1,0,11,36,11989.99,0.36846208043802625,0
100332,43,F,0,1,0,0.0,Student,Debit Plus,84,0.10638297872340426,47,0,sms,0,0,24,47,1854.23,0.38889347355337917,1
100333,20,F,1,1,1,0.0,Mass Market,Gold Credit,44,0.044444444444444446,45,0,sms,0,0,20,45,5509.02,0.3869556368913638,1
100334,36,F,1,1,1,0.0,Mass Market,Debit Plus,7,0.14285714285714285,56,0,email,0,0,6,56,5581.35,0.31439105378300247,0
100335,37,F,0,1,1,16.0,Affluent,Debit Plus,2941,0.3333333333333333,39,1,in_app,0,0,67,39,9158.37,0.47982157307985274,1
100336,49,F,1,0,1,0.0,Mass Market,Standard Debit,3,0.1,40,0,email,0,0,63,40,1746.8,0.5092731845405415,0
100337,24,M,1,1,1,0.0,Affluent,Gold Credit,2589,0.2727272727272727,55,0,in_app,1,1,19,55,11120.76,0.061850736057982636,0
100338,69,M,0,0,1,85.0,Mass Market,Debit Plus,353,0.09090909090909091,44,0,in_app,0,0,7,44,3204.02,0.35463677776243707,0
100339,58,M,1,1,1,0.0,Mass Market,Gold Credit,486,0.16666666666666666,36,0,email,1,0,35,36,3338.01,0.4489087596118782,1
100340,50,M,0,1,1,0.0,Mass Market,Standard Debit,98,0.15,40,0,in_app,0,0,27,40,3853.0800000000004,0.42093645068460145,1
100341,57,F,1,1,0,0.0,Mass Market,Debit Plus,44,0.1320754716981132,53,0,email,0,0,6,53,3854.77,0.32456778319916235,0
100342,56,X,0,1,1,10.0,Mass Market,Standard Credit,187,0.1111111111111111,45,0,sms,0,0,18,45,2564.48,0.3800471365674544,0
100343,35,M,1,1,0,0.0,Mass Market,Standard Credit,270,0.13953488372093023,43,0,sms,0,0,8,43,2962.09,0.3618295348046973,1
100344,57,M,1,1,1,0.0,Mass Market,Standard Debit,28,0.1,50,0,sms,0,0,2,50,4842.26,0.3258526899422237,0
100345,18,F,1,0,0,0.0,Affluent,Standard Debit,1278,0.1956521739130435,46,0,email,1,0,23,46,7458.43,0.3727023561616035,0
100346,28,M,1,1,1,0.0,Student,Standard Debit,12,0.16363636363636364,55,0,in_app,1,0,6,55,2212.06,0.317889839611441,0
100347,45,F,1,1,1,19.0,Mass Market,Standard Debit,135,0.0,34,0,sms,0,0,64,34,2683.79,0.5311994464913755,1
100348,74,F,1,0,1,0.0,Mass Market,Standard Debit,388,0.05714285714285714,35,0,in_app,0,0,7,35,5617.84,0.3862711357043644,0
100349,42,F,1,0,1,0.0,Affluent,Debit Plus,172,0.21052631578947367,57,0,email,1,0,7,57,16457.22,0.31083787363010273,0
100350,67,M,1,1,1,0.0,Student,Gold Credit,14,0.023809523809523808,42,0,sms,0,0,50,42,1370.1200000000001,0.4705695471795314,1
100351,40,M,1,1,1,0.0,Mass Market,Gold Credit,13,0.04878048780487805,41,0,sms,0,0,37,41,5119.07,0.4427545381159831,1
100352,48,F,0,0,1,54.0,Student,Debit Plus,8,0.18421052631578946,38,0,in_app,1,0,114,38,2753.92,0.6395318047375101,1
100353,47,F,1,0,1,35.0,Mass Market,Standard Credit,32,0.06,50,0,in_app,0,0,10,50,4088.11,0.3451182472454163,0
100354,59,M,1,1,1,0.0,Mass Market,Debit Plus,45,0.13953488372093023,43,0,sms,0,0,24,43,4681.42,0.4037458012344153,1
100355,52,F,1,1,0,0.0,Mass Market,Standard Credit,67,0.1,40,0,email,0,0,47,40,2050.58,0.4696960144351006,1
100356,24,M,1,0,1,22.0,Affluent,Debit Plus,1350,0.24444444444444444,45,0,email,1,0,5,45,10473.43,0.33174946836441127,0
100357,77,F,0,1,1,0.0,Mass Market,Standard Credit,495,0.05405405405405406,37,0,sms,0,0,27,37,1857.6200000000001,0.4258829026054831,0
100358,33,M,1,0,1,0.0,Mass Market,Standard Credit,104,0.1,50,0,in_app,0,0,7,50,4213.83,0.3368258149347664,1
100359,43,F,0,1,1,0.0,Student,Standard Credit,7,0.17777777777777778,45,0,sms,1,0,7,45,2907.2400000000002,0.3560922270059148,0
100360,65,M,1,0,1,0.0,Mass Market,Gold Credit,51,0.11764705882352941,34,0,in_app,0,0,25,34,3250.54,0.43821694602288247,0
100361,74,M,0,1,0,0.0,Mass Market,Standard Debit,267,0.0851063829787234,47,0,sms,0,0,1,47,3027.7599999999998,0.3306791936043906,0
100362,69,M,1,1,1,0.0,Mass Market,Debit Plus,226,0.0,32,0,email,0,0,34,32,1892.66,0.4645564375958732,0
100363,77,M,0,0,1,0.0,Mass Market,Standard Debit,684,0.02631578947368421,38,0,in_app,0,0,7,38,3450.67,0.3712563996050722,0
100364,66,F,1,1,1,0.0,Mass Market,Standard Credit,3,0.061224489795918366,49,0,in_app,0,0,10,49,4613.83,0.3491110037261867,0
100365,19,X,1,1,1,0.0,Mass Market,Gold Credit,278,0.07142857142857142,42,0,in_app,0,0,20,42,3787.54,0.3942702422337187,0
100366,18,M,1,1,0,0.0,Mass Market,Gold Credit,141,0.11764705882352941,34,0,sms,0,0,58,34,2698.91,0.5166195215765992,1
100367,65,M,1,1,0,0.0,Mass Market,Gold Credit,466,0.10909090909090909,55,0,sms,0,0,12,55,5258.69,0.3257866321711397,0
100368,79,F,0,1,1,19.0,Mass Market,Gold Credit,172,0.1951219512195122,41,1,in_app,0,0,15,41,4363.68,0.3873044022705444,0
100369,29,F,1,0,1,0.0,Mass Market,Gold Credit,118,0.061224489795918366,49,0,email,0,0,29,49,4779.74,0.3933339404441806,1
100370,22,F,1,1,1,0.0,Mass Market,Standard Debit,219,0.07317073170731707,41,0,sms,0,0,4,41,2143.06,0.3600515121772599,0
100371,54,M,0,1,1,0.0,Student,Standard Debit,90,0.1282051282051282,39,0,sms,0,0,37,39,1219.25,0.4487786970167946,1
